Id,Tipo,FechaConstruccion,FechaReforma,Plantas,Plan,PAU,CatParcela,PerimParcela,Superficie,Aseos,Habitaciones,Garaje,Piscina,Vallada,CallePavimentada,Callejon,Formato,TipoDesnivel,Desnivel,GasNatural,AguaCorriente,FosaSeptica,Situacion,CP,ProxCarretera,ProxCallePrincipal,ProxViasTren,Estado,RatingEstrellas,Precio
684,Chalet individual,2002,2002,1,Antiguo,0,Residencial unifamiliar,109.73,1044.97,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60061,0,0,0,5,4.5,533800
685,Chalet individual,1998,1998,2,Antiguo,0,Residencial unifamiliar,70.71,1557.98,3,7,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Trasero,60706,0,0,0,5,3.5,367981
686,Piso alto,1984,1984,2,Antiguo,1,Residencial unifamiliar,,470.28,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50012,0,0,0,5,3.5,388644
687,Chalet individual,2007,2007,2,Antiguo,0,Residencial especial,102.41,948.26,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,6,3.5,426806
688,Piso alto,2004,2004,2,Antiguo,1,Residencial especial,,474.27,3,4,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Frontal 2 lados,50011,0,0,0,5,3.5,278700
689,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,73.15,751.49,3,7,1,0,0,1,0,Rectangular,Inclinación lateral,Ligero,1,1,0,Interior,50012,0,0,0,6,4.0,734209
690,Piso alto,2005,2006,1,Antiguo,1,Residencial unifamiliar,74.37,703.93,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60645,0,0,0,5,3.0,364669
691,Piso alto,2004,2004,1,Antiguo,1,Residencial tipo 2,,411.19,2,3,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,253933
692,Chalet individual,1994,1995,2,Antiguo,0,Residencial unifamiliar,126.8,2000.67,5,10,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60706,0,0,0,6,5.0,1414101
693,Chalet individual,1989,1990,2,Antiguo,0,Residencial unifamiliar,51.21,2432.02,4,9,1,0,0,1,0,Poco irregular,Llana,Moderado,1,1,0,Interior,50017,0,0,0,5,3.5,652547
694,Chalet individual,1921,1968,1,Nuevo,0,Residencial unifamiliar,73.15,501.68,1,4,1,0,0,1,0,Rectangular,Llana,Elevado,1,1,0,Esquina,61704,0,0,0,6,2.5,211308
695,Chalet individual,1936,1950,1,,0,Residencial tipo 2,62.18,568.57,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,62801,0,0,0,6,2.5,245032
696,Chalet individual,1987,1987,1,Antiguo,0,Residencial unifamiliar,65.84,1283.08,3,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50017,0,0,0,6,3.0,342830
697,Chalet individual,1921,1950,1,Nuevo,0,Residencial tipo 2,60.96,557.42,1,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,7,2.5,173363
698,Chalet individual,1952,1952,1,Antiguo,0,Residencial unifamiliar,69.49,596.44,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,7,2.5,240566
699,Chalet individual,1965,2009,1,Antiguo,0,Residencial unifamiliar,79.25,785.03,2,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,8,2.5,230613
700,Piso alto,2004,2004,1,Antiguo,1,Residencial especial,71.93,397.81,2,5,1,0,0,1,1,Algo irregular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,352985
701,Chalet individual,2002,2002,1,Antiguo,0,Residencial unifamiliar,103.63,1331.39,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50017,0,0,0,5,4.0,608719
702,Chalet individual,1969,1969,1,Antiguo,0,Residencial unifamiliar,97.54,891.87,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,3.5,272706
703,Chalet individual,2006,2006,2,Antiguo,0,Residencial unifamiliar,99.97,1155.53,3,10,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,4.0,704982
704,Chalet adosado,1900,1996,3,,0,Residencial tipo 2,92.66,708.85,2,8,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,1,0,9,2.5,233110
705,Chalet individual,2004,2005,1,Antiguo,0,Residencial unifamiliar,85.34,780.39,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,354661
706,Chalet adosado,1930,1950,3,,0,Residencial tipo 2,85.34,520.26,2,7,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60406,0,0,0,5,2.0,91579
707,Chalet individual,1971,2002,1,Antiguo,0,Residencial unifamiliar,,10697.69,3,5,1,0,0,1,0,Algo irregular,Muy irregular,Elevado,1,1,0,Trasero,62447,0,0,0,5,3.5,565640
708,Piso alto,2006,2006,1,Antiguo,1,Residencial unifamiliar,58.52,579.71,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,439846
709,Chalet individual,2007,2007,2,Antiguo,0,Residencial unifamiliar,79.25,837.8,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.5,336275
710,Chalet individual,1966,1966,1,Antiguo,0,Residencial unifamiliar,,665.37,1,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,7,2.5,197924
711,Chalet individual,1935,2003,1,Nuevo,0,Residencial unifamiliar,68.28,383.69,1,5,0,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,6,1.5,93649
712,Chalet individual,1900,1950,1,,0,Terciario,80.47,809.37,1,7,1,0,0,1,1,Rectangular,Inclinación lateral,Moderado,1,1,0,Interior,60406,0,0,0,7,2.0,171130
713,Piso alto,1988,1989,1,Antiguo,1,Residencial unifamiliar,48.77,433.95,3,5,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Interior,50012,0,0,0,5,4.0,340378
714,Chalet adosado,1970,1970,3,,0,Residencial unifamiliar,73.15,917.23,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,5,2.0,251279
715,Chalet individual,1976,2005,2,Antiguo,0,Residencial unifamiliar,,1255.77,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50010,0,0,0,8,3.0,217292
716,Chalet individual,1974,1974,1,Antiguo,0,Residencial unifamiliar,95.1,942.04,2,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,3.0,285727
717,Chalet individual,1890,1998,2,Nuevo,0,Residencial tipo 2,73.15,1003.35,2,8,1,0,0,1,1,Rectangular,Inclinación frontal,Ligero,1,1,0,Interior,61704,0,0,0,8,3.5,298741
718,Chalet individual,1973,2000,1,Antiguo,0,Residencial unifamiliar,97.54,929.03,3,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,6,2.5,282748
719,Chalet individual,1993,1994,2,Antiguo,0,Residencial unifamiliar,117.04,979.38,4,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60706,0,0,0,5,3.5,614122
720,Chalet individual,1969,1969,1,Antiguo,0,Residencial unifamiliar,84.12,921.6,2,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,6,2.5,250305
721,Chalet individual,1985,1985,1,Antiguo,1,Residencial unifamiliar,,609.72,3,5,1,0,0,1,0,Poco irregular,Muy irregular,Moderado,1,1,0,Trasero,50012,0,0,0,5,4.0,535673
722,Piso alto,2004,2004,1,Antiguo,1,Residencial tipo 2,,411.19,2,3,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,238106
723,Chalet individual,1970,1970,1,Antiguo,0,Residencial unifamiliar,85.34,754.37,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,7,2.0,215594
724,Chalet individual,1954,1972,1,,0,Residencial unifamiliar,73.15,759.2,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,6,2.0,243127
725,Chalet individual,2007,2008,1,Antiguo,0,Residencial unifamiliar,104.85,1234.31,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,4.5,554136
726,Chalet individual,1970,1970,1,Antiguo,0,Residencial unifamiliar,73.15,646.61,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,2.0,208667
727,Chalet individual,1988,2007,1,Antiguo,0,Residencial unifamiliar,,2015.53,3,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,62451,0,0,0,9,3.0,384432
728,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,78.03,679.49,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,336811
729,Dúplex,1958,1958,2,,0,Residencial unifamiliar,103.63,1066.06,3,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,5,2.5,190484
730,Chalet individual,1925,1950,1,Nuevo,0,Residencial tipo 2,63.4,579.71,1,5,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,60406,0,0,0,5,2.0,178363
731,Piso alto,1995,1996,1,Antiguo,1,Residencial unifamiliar,47.55,500.65,3,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,4.0,393790
732,Chalet individual,2003,2003,2,,0,Residencial unifamiliar,89.0,890.94,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50017,0,0,0,5,3.5,351184
733,Chalet individual,1998,1999,2,Antiguo,0,Residencial unifamiliar,91.44,1059.47,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,400710
734,Chalet individual,1961,1983,1,Antiguo,0,Residencial unifamiliar,97.54,929.03,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50010,0,1,0,6,2.5,227542
735,Chalet individual,1968,1968,1,Antiguo,0,Residencial unifamiliar,,834.08,1,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50010,0,0,0,5,2.5,202282
736,Chalet individual,1914,1970,2,,0,Residencial tipo 2,73.15,1003.35,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,7,3.5,317508
737,Dúplex,1950,1950,2,,0,Residencial unifamiliar,73.15,793.76,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,4,1.5,182129
738,Chalet individual,2005,2005,2,Antiguo,0,Residencial unifamiliar,87.78,972.04,3,8,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Trasero,60118,0,0,0,5,4.0,467301
739,Dúplex,1987,1988,2,,0,Residencial unifamiliar,73.15,1003.35,6,5,0,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,2.5,309970
740,Chalet individual,2004,2004,2,Antiguo,0,Residencial unifamiliar,79.25,865.21,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,329019
741,Chalet individual,1910,2002,2,Nuevo,0,Residencial tipo 2,73.15,891.87,2,7,1,0,1,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,7,2.5,247234
742,Chalet individual,1961,1996,1,Antiguo,0,Residencial unifamiliar,79.25,628.77,3,5,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,1,0,8,3.0,255734
743,Chalet individual,2000,2001,1,Antiguo,0,Residencial unifamiliar,79.25,785.03,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.5,335264
744,Chalet individual,1963,1999,2,,0,Residencial unifamiliar,85.34,1197.15,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,6,2.5,303043
745,Piso alto,1993,1993,1,Antiguo,1,Residencial unifamiliar,49.99,501.21,3,5,1,0,0,1,0,Poco irregular,Inclinación lateral,Ligero,1,1,0,Interior,50012,0,0,0,5,4.0,324170
746,Chalet individual,1976,1996,2,Antiguo,0,Residencial unifamiliar,,832.69,5,11,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,9,4.0,539923
747,Chalet individual,2000,2000,2,Antiguo,0,Residencial unifamiliar,,817.08,3,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.5,408676
748,Chalet individual,1880,2003,2,Nuevo,0,Residencial tipo 2,79.25,1086.97,2,8,1,0,0,1,1,Poco irregular,Llana,Ligero,1,1,0,Esquina,61704,0,0,0,7,3.5,460590
749,Chalet individual,1996,1996,1,Antiguo,0,Residencial unifamiliar,71.93,984.12,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60706,0,0,0,5,3.5,433585
750,Chalet individual,1945,1950,1,,0,Residencial unifamiliar,60.96,780.85,2,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,3,2.0,169704
751,Chalet individual,1910,2004,1,,0,Residencial tipo 2,67.06,817.55,1,7,0,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Esquina,61704,0,0,0,7,2.0,160680
752,Chalet individual,2003,2003,2,Antiguo,0,Residencial unifamiliar,,720.0,3,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.5,303423
753,Chalet individual,1997,1997,1,Antiguo,0,Residencial unifamiliar,96.32,858.05,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,422694
754,Chalet individual,2005,2005,2,Antiguo,0,Residencial unifamiliar,97.54,951.33,3,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.0,536647
755,Chalet individual,1969,2005,1,Antiguo,0,Residencial unifamiliar,74.37,736.72,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,8,3.0,270142
756,Piso alto,1999,1999,2,Antiguo,1,Residencial especial,41.45,300.08,3,6,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.0,298714
757,Chalet individual,2007,2007,2,Antiguo,0,Residencial unifamiliar,82.91,1000.47,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,4.0,367115
758,Chalet individual,1978,1978,2,Antiguo,0,Residencial unifamiliar,,1079.16,3,6,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50010,0,0,0,5,3.0,264580
759,Casa baja,1999,1999,2,Antiguo,1,Residencial especial,29.26,211.82,3,6,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,323089
760,Chalet individual,1995,1995,2,Antiguo,0,Residencial unifamiliar,79.25,1138.71,3,9,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60706,0,0,0,5,4.0,543165
761,Chalet individual,1959,1959,1,Antiguo,0,Residencial unifamiliar,85.34,845.42,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,3.0,220789
762,Chalet individual,1924,1950,1,Nuevo,0,Residencial tipo 2,73.15,642.05,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,62801,0,1,0,5,2.5,173168
763,Chalet individual,2009,2009,2,Antiguo,0,Residencial especial,87.78,802.68,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,3.5,358324
764,Chalet individual,1999,1999,2,Antiguo,0,Residencial unifamiliar,99.97,876.08,4,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60706,0,0,0,5,4.0,583575
765,Piso alto,1995,1996,1,Antiguo,1,Residencial unifamiliar,36.58,887.13,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50018,0,0,0,5,4.0,525933
766,Chalet individual,2008,2008,1,Antiguo,0,Residencial unifamiliar,91.44,1355.18,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,4.5,475687
767,Chalet individual,1988,1988,2,Antiguo,0,Residencial unifamiliar,97.54,968.14,3,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,5,3.5,327187
768,Chalet individual,1940,1985,1,,0,Residencial unifamiliar,91.44,1162.03,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,62040,0,0,0,7,3.0,288151
769,Chalet individual,2004,2005,1,Antiguo,0,Residencial unifamiliar,85.34,845.42,2,8,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,422377
770,Chalet individual,2003,2003,2,Antiguo,0,Residencial unifamiliar,57.3,4970.68,5,12,1,0,0,1,0,Algo irregular,Inclinación lateral,Moderado,1,1,0,Trasero,50012,0,0,0,5,4.0,895810
771,Chalet individual,1982,1982,2,,0,Residencial unifamiliar,,673.73,2,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,50010,0,0,0,5,2.5,233603
772,Chalet individual,1951,1951,1,Antiguo,0,Residencial unifamiliar,81.69,824.7,1,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,2.0,198686
773,Chalet individual,1976,1976,2,,0,Residencial unifamiliar,114.6,726.41,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,5,3.0,178163
774,Chalet individual,1958,1958,1,Antiguo,0,Residencial unifamiliar,85.34,942.97,1,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,1,0,5,2.5,214456
775,Chalet individual,2006,2006,1,Antiguo,0,Residencial unifamiliar,134.11,1321.64,2,9,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,60645,0,0,0,5,4.0,739828
776,Piso alto,1998,1998,1,Antiguo,1,Residencial tipo 2,39.01,418.06,3,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Frontal 2 lados,62040,0,0,0,5,3.0,280532
777,Chalet individual,2005,2006,1,Antiguo,0,Residencial unifamiliar,104.85,1041.44,2,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,431460
778,Chalet individual,1974,1974,1,Antiguo,0,Residencial unifamiliar,121.92,1240.26,2,5,1,0,1,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,5,2.5,277576
779,Dúplex,1977,1977,2,,0,Residencial tipo 1,73.15,780.39,2,10,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,1,0,5,2.5,269709
780,Dúplex,1977,1977,2,,0,Residencial unifamiliar,95.1,978.27,2,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62040,0,0,0,5,3.0,262967
781,Chalet individual,1995,1996,1,Antiguo,0,Residencial unifamiliar,76.81,731.61,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60118,0,0,0,5,3.5,329645
782,Chalet individual,1992,1992,2,Antiguo,0,Residencial unifamiliar,79.25,664.54,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.0,342636
783,Chalet individual,2001,2002,1,Antiguo,0,Residencial unifamiliar,81.69,1512.93,2,6,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,323997
784,Chalet individual,1978,1978,2,,0,Residencial unifamiliar,,845.51,2,4,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,62040,0,0,0,6,2.5,286592
785,Chalet individual,1914,2001,2,,0,Residencial tipo 2,42.67,585.29,2,9,0,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61704,0,0,0,6,3.0,230521
786,Chalet individual,1967,1967,1,Antiguo,0,Residencial unifamiliar,,909.52,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,1,0,5,3.0,279666
787,Chalet individual,1915,1950,1,,0,Residencial tipo 2,73.15,1003.35,3,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61704,1,0,0,6,2.5,231445
788,Chalet individual,2004,2004,2,Antiguo,0,Residencial unifamiliar,92.66,942.22,4,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,5,3.5,387962
789,Chalet individual,1954,2000,1,Antiguo,0,Residencial tipo 2,60.96,557.42,1,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,61704,0,0,0,7,2.0,194322
790,Chalet individual,1966,2007,2,Antiguo,0,Residencial unifamiliar,,1133.88,3,9,1,0,0,1,0,Poco irregular,Muy irregular,Ligero,1,1,0,Interior,62447,0,0,0,8,3.0,351184
791,Piso alto,2005,2006,1,Antiguo,1,Residencial unifamiliar,52.43,295.62,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,61705,0,0,0,5,3.5,277415
792,Chalet individual,1976,1976,2,,0,Residencial unifamiliar,,1052.87,2,5,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,62040,0,0,0,5,3.0,274954
793,Chalet individual,1996,1997,2,Antiguo,0,Residencial unifamiliar,112.17,921.6,4,8,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,60706,0,0,0,5,3.5,505312
794,Chalet individual,2007,2007,1,Antiguo,0,Residencial unifamiliar,92.66,850.81,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50011,0,0,0,5,4.0,421421
795,Chalet individual,1994,1996,2,Antiguo,0,Residencial unifamiliar,,1006.33,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,60118,0,0,0,5,3.5,350284
796,Chalet individual,1980,1981,2,Antiguo,0,Residencial unifamiliar,85.34,780.39,3,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50015,0,0,0,6,3.0,284728
797,Chalet individual,1977,1977,1,Antiguo,0,Residencial unifamiliar,86.56,761.53,2,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50010,0,0,0,5,3.0,268773
798,Chalet individual,1953,1953,1,Antiguo,0,Residencial unifamiliar,69.49,713.22,1,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,198104
799,Chalet individual,2008,2009,2,Antiguo,0,Residencial unifamiliar,126.8,1255.86,4,11,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.5,839863
800,Chalet individual,1937,1950,1,,0,Residencial unifamiliar,73.15,668.9,3,7,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,50011,0,1,0,7,2.5,327772
801,Chalet individual,1997,1997,2,Antiguo,0,Residencial unifamiliar,96.32,1188.97,4,8,1,0,0,1,0,Poco irregular,Inclinación lateral,Moderado,1,1,0,Interior,62447,0,1,0,5,3.0,360189
802,Chalet individual,1916,1990,1,Nuevo,0,Residencial tipo 2,48.77,445.93,2,5,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60406,0,0,0,7,2.0,205841
803,Chalet individual,2005,2005,2,Antiguo,0,Residencial unifamiliar,76.81,761.71,4,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.5,340378
804,Chalet individual,2008,2009,2,Antiguo,0,Residencial unifamiliar,130.45,1290.52,4,12,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,4.5,1009451
805,Chalet individual,1954,1954,1,Antiguo,0,Residencial unifamiliar,91.44,836.13,1,5,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,229852
806,Chalet individual,2008,2008,1,Antiguo,0,Residencial unifamiliar,110.95,1140.29,2,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Frontal 2 lados,50011,0,0,0,5,3.5,410039
807,Chalet individual,1967,1967,2,,0,Residencial unifamiliar,91.44,905.8,2,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,263941
808,Chalet individual,1923,2004,2,Nuevo,0,Residencial unifamiliar,175.56,1986.64,4,6,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62801,0,0,0,6,2.5,387030
809,Chalet individual,1966,1966,2,,0,Residencial unifamiliar,103.63,1244.9,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,5,2.5,311567
810,Chalet individual,1898,1965,2,,0,Residencial tipo 2,109.73,752.51,2,11,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Esquina,61704,0,0,0,5,2.5,183558
811,Chalet individual,1974,1999,1,Antiguo,0,Residencial unifamiliar,95.1,942.04,3,5,1,1,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50012,0,0,0,6,3.0,352570
812,Piso alto,2004,2004,1,Antiguo,1,Residencial tipo 2,,412.3,2,4,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,60061,0,0,0,5,3.0,260236
813,Chalet individual,1952,1952,1,Antiguo,0,Terciario,80.47,809.37,1,4,1,0,0,0,0,Rectangular,Inclinación frontal,Moderado,1,1,0,Interior,60406,0,0,0,5,2.5,93232
814,Chalet individual,1958,1958,1,Antiguo,0,Residencial unifamiliar,91.44,905.8,2,7,1,0,0,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,50014,0,0,0,6,3.0,295744
815,Chalet individual,1918,1950,1,,0,Residencial unifamiliar,54.86,766.26,3,7,1,0,0,1,1,Rectangular,Llana,Ligero,1,1,0,Interior,61528,0,0,0,7,2.5,225956
816,Chalet individual,1998,1998,1,Antiguo,0,Residencial unifamiliar,58.52,1127.56,2,6,1,0,0,1,0,Algo irregular,Llana,Ligero,1,1,0,Trasero,60061,0,0,0,5,3.5,374475
817,Chalet individual,1954,1954,1,Antiguo,0,Residencial unifamiliar,,1061.42,1,4,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Esquina,50014,0,0,0,6,2.5,266862
818,Chalet individual,2002,2002,1,Antiguo,0,Residencial unifamiliar,,1232.36,3,7,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Trasero,62040,0,0,0,5,4.0,488056
819,Chalet individual,1971,1971,2,,0,Residencial unifamiliar,97.54,819.03,2,6,1,0,1,1,0,Rectangular,Llana,Ligero,1,1,0,Interior,62447,0,0,0,7,3.0,258086
820,Piso alto,2009,2010,1,Antiguo,1,Residencial unifamiliar,53.64,591.89,3,6,1,0,0,1,0,Poco irregular,Llana,Ligero,1,1,0,Interior,60645,0,0,0,5,3.5,372976
