,Superficie,ProxCarretera,ProxCallePrincipal,ProxViasTren,RatingEstrellas,SinGaraje,3plantas,AgeOfHouse,YearsSinceReform,hab*aseos,hab*rating,aseos*rating,aseos*rating*hab,Tipo_Casa baja,Tipo_Chalet adosado,Tipo_Chalet individual,Tipo_Dúplex,Tipo_Piso alto,CatParcela_Residencial especial,CatParcela_Residencial tipo 1,CatParcela_Residencial tipo 2,CatParcela_Residencial unifamiliar,CatParcela_Terciario,Formato_Algo irregular,Formato_Muy irregular,Formato_Poco irregular,Formato_Rectangular,TipoDesnivel_Inclinación frontal,TipoDesnivel_Inclinación lateral,TipoDesnivel_Llana,TipoDesnivel_Muy irregular,Desnivel_Elevado,Desnivel_Ligero,Desnivel_Moderado,Situacion_Esquina,Situacion_Frontal 2 lados,Situacion_Frontal 3 lados,Situacion_Interior,Situacion_Trasero,postal_group_5,postal_group_6,Precio
78839,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
15964,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
74268,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
75624,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
12429,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
31112,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
24330,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
43641,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
18474,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
13788,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
14226,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
5477,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
28466,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
13830,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
29350,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
38270,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
58963,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
11761,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
44188,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
77105,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
50250,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
76270,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
11425,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
22779,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
41683,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
47020,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
8947,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
23966,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
41293,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
28325,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
20836,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
50806,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
73954,6.277413869214583,0.6931471805599453,0.0,0.0,2.5,0.0,0.0,4.418840607796598,4.30406509320417,2.3978952727983707,2.6026896854443837,1.791759469228055,3.258096538021482,0.0,0.0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,11.654051693674734
45954,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
77354,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
3844,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
44257,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
41500,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
46578,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
20006,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
53000,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
70010,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
23576,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
14789,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
47006,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
7344,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
51633,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
64473,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
27921,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
62684,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
3735,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
63964,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
10193,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
14500,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
46815,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
20075,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
47423,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
8908,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
31714,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
32765,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
22841,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
19550,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
46016,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
17963,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
41208,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
7053,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
73090,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
5151,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
8215,6.589490280052562,0.0,0.0,0.0,3.0,0.0,0.0,3.871201010907891,3.871201010907891,2.5649493574615367,2.9444389791664403,1.9459101490553132,3.6109179126442243,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,1,12.090459753407997
